Date,Open,High,Low,Close,Volume,Return
8/12/2013,1688.37,1691.49,1683.35,1689.47,1549533333,-0.001152877
8/13/2013,1690.65,1696.81,1682.62,1694.16,1686422222,0.002776019
8/14/2013,1693.88,1695.52,1684.83,1685.39,1595238889,-0.005176607
8/15/2013,1679.61,1679.61,1658.59,1661.32,1903716667,-0.014281561
8/16/2013,1661.22,1663.6,1652.61,1655.83,1784138889,-0.003304601
8/19/2013,1655.25,1659.18,1645.84,1646.06,1613627778,-0.005900364
8/20/2013,1646.81,1658.92,1646.08,1652.35,1663383333,0.003821246
8/21/2013,1650.66,1656.99,1639.43,1642.8,1628988889,-0.005779647
8/22/2013,1645.03,1659.55,1645.03,1656.96,1409700000,0.00861943
8/23/2013,1659.92,1664.85,1654.81,1663.5,1434816667,0.003946987
8/26/2013,1664.29,1669.51,1656.02,1656.78,1350372222,-0.004039675
8/27/2013,1652.54,1652.54,1629.05,1630.48,1788438889,-0.015874166
8/28/2013,1630.25,1641.18,1627.47,1634.96,1546672222,0.002747657
8/29/2013,1633.5,1646.41,1630.88,1638.17,1404194444,0.001963351
8/30/2013,1638.89,1640.08,1628.05,1632.97,1519055556,-0.003174274
9/3/2013,1635.95,1651.35,1633.41,1639.77,2073116667,0.004164192
9/4/2013,1640.72,1655.72,1637.41,1653.08,1840083333,0.008116992
9/5/2013,1653.28,1659.17,1653.07,1655.08,1642838889,0.001209863
9/6/2013,1657.44,1664.83,1640.62,1655.17,1735488889,5.4378E-05
9/9/2013,1656.85,1672.4,1656.85,1671.71,1723766667,0.009992931
9/10/2013,1675.11,1684.09,1675.11,1683.99,2051000000,0.007345772
9/11/2013,1681.04,1689.13,1678.7,1689.13,1741922222,0.003052275
9/12/2013,1689.21,1689.97,1681.96,1683.42,1725716667,-0.003380438
9/13/2013,1685.04,1688.73,1682.22,1687.99,1520277778,0.002714712
9/16/2013,1691.7,1704.95,1691.7,1697.6,1711000000,0.005693162
9/17/2013,1697.73,1705.52,1697.73,1704.76,1541244444,0.004217719
9/18/2013,1705.74,1729.44,1700.35,1725.52,2216533333,0.012177667
9/19/2013,1727.34,1729.86,1720.2,1722.34,2077850000,-0.001842923
9/20/2013,1722.44,1725.23,1708.89,1709.91,2818905556,-0.007216926
9/23/2013,1711.44,1711.44,1697.1,1701.84,1737194444,-0.004719547
9/24/2013,1702.6,1707.63,1694.9,1697.42,1816072222,-0.002597189
9/25/2013,1698.02,1701.71,1691.88,1692.77,1749294444,-0.002739452
9/26/2013,1694.05,1703.85,1693.11,1698.67,1563294444,0.003485411
9/27/2013,1695.52,1695.52,1687.11,1691.75,1639833333,-0.004073775
9/30/2013,1687.26,1687.26,1674.99,1681.55,1838127778,-0.00602926
10/1/2013,1682.41,1696.55,1682.07,1695,1799272222,0.007998573
10/2/2013,1691.9,1693.87,1680.34,1693.87,1749222222,-0.000666667
10/3/2013,1692.35,1692.35,1670.36,1678.66,1822027778,-0.008979438
10/4/2013,1678.79,1691.94,1677.33,1690.5,1600150000,0.007053245
10/7/2013,1687.15,1687.15,1674.7,1676.12,1488050000,-0.008506359
10/8/2013,1676.22,1676.79,1655.03,1655.45,1982905556,-0.012332053
10/9/2013,1656.99,1662.47,1646.47,1656.4,1987688889,0.000573862
10/10/2013,1660.88,1692.56,1660.88,1692.56,1867944444,0.021830476
10/11/2013,1691.09,1703.44,1688.52,1703.2,1635927778,0.006286335
10/14/2013,1699.86,1711.03,1692.13,1710.14,1433655556,0.004074683
10/15/2013,1709.17,1711.57,1695.93,1698.06,1848744444,-0.007063749
10/16/2013,1700.49,1721.76,1700.49,1721.54,1936766667,0.013827544
10/17/2013,1720.17,1733.45,1714.12,1733.15,1918661111,0.006743962
10/18/2013,1736.72,1745.31,1735.74,1744.5,2036050000,0.00654877
10/21/2013,1745.2,1747.79,1740.67,1744.66,1695950000,9.17168E-05
10/22/2013,1746.48,1759.33,1746.48,1754.67,2139355556,0.005737508
10/23/2013,1752.27,1752.27,1740.5,1746.38,2062988889,-0.004724535
10/24/2013,1747.48,1753.94,1745.5,1752.07,2039833333,0.003258168
10/25/2013,1756.01,1759.82,1752.45,1759.77,1764288889,0.004394802
10/28/2013,1759.42,1764.99,1757.67,1762.11,1823500000,0.001329719
10/29/2013,1762.93,1772.09,1762.93,1771.95,1865811111,0.005584214
10/30/2013,1772.27,1775.22,1757.24,1763.31,1957244444,-0.004875984
10/31/2013,1763.24,1768.53,1755.72,1756.54,2125850000,-0.00383937
11/1/2013,1758.7,1765.67,1752.7,1761.64,2047938889,0.002903435
11/4/2013,1763.4,1768.78,1761.56,1767.93,1774927778,0.003570537
11/5/2013,1765.67,1767.03,1755.76,1762.97,1953711111,-0.002805541
11/6/2013,1765,1773.74,1764.4,1770.49,1845611111,0.004265529
11/7/2013,1770.74,1774.54,1746.2,1747.15,2301777778,-0.013182791
11/8/2013,1748.37,1770.78,1747.63,1770.61,2131761111,0.013427582
11/11/2013,1769.96,1773.44,1767.85,1771.89,1407811111,0.000722915
11/12/2013,1769.51,1771.78,1762.29,1767.69,1789461111,-0.00237035
11/13/2013,1764.37,1782,1760.64,1782,1848600000,0.008095311
11/14/2013,1782.75,1791.53,1780.22,1790.62,1743922222,0.004837262
11/15/2013,1790.66,1798.22,1790.66,1798.18,1808233333,0.004222001
11/18/2013,1798.82,1802.33,1788,1791.53,1760288889,-0.003698184
11/19/2013,1790.79,1795.51,1784.72,1787.87,1791361111,-0.002042947
11/20/2013,1789.59,1795.73,1777.23,1781.37,1727300000,-0.003635611
11/21/2013,1783.52,1797.16,1783.52,1795.85,1809238889,0.008128575
11/22/2013,1797.21,1804.84,1794.7,1804.76,1697300000,0.004961439
11/25/2013,1806.33,1808.1,1800.58,1802.48,1665855556,-0.001263326
11/26/2013,1802.87,1808.42,1800.77,1802.75,1903955556,0.000149794
11/27/2013,1803.48,1808.27,1802.77,1807.23,1451994444,0.002485092
11/29/2013,1808.69,1813.55,1803.98,1805.81,887944444,-0.000785733
12/2/2013,1806.55,1810.02,1798.6,1800.9,1719683333,-0.002719001
12/3/2013,1800.1,1800.1,1787.85,1795.15,1930933333,-0.003192848
12/4/2013,1793.15,1799.8,1779.09,1792.81,2005855556,-0.001303512
12/5/2013,1792.82,1792.82,1783.38,1785.03,1853822222,-0.004339556
12/6/2013,1788.36,1806.04,1788.36,1805.09,1750016667,0.011237906
12/9/2013,1806.21,1811.52,1806.21,1808.37,1738611111,0.001817084
12/10/2013,1807.6,1808.52,1801.75,1802.62,1731750000,-0.003179659
12/11/2013,1802.76,1802.97,1780.09,1782.22,1929022222,-0.011316861
12/12/2013,1781.71,1782.99,1772.28,1775.5,1837022222,-0.003770578
12/13/2013,1777.98,1780.92,1772.45,1775.32,1700594444,-0.00010138
12/16/2013,1777.48,1792.22,1777.48,1786.54,1783272222,0.006319987
12/17/2013,1786.47,1786.77,1777.05,1781,1816683333,-0.003100966
12/18/2013,1781.46,1811.08,1767.99,1810.65,2404316667,0.016647951
12/19/2013,1809,1810.88,1801.35,1809.6,1942894444,-0.000579902
12/20/2013,1810.39,1823.75,1810.25,1818.32,2832055556,0.004818744
12/23/2013,1822.92,1829.75,1822.92,1827.99,1584188889,0.005318096
12/24/2013,1828.02,1833.32,1828.02,1833.32,726461111,0.002915771
12/26/2013,1834.96,1842.84,1834.96,1842.02,1101261111,0.004745489
12/27/2013,1842.97,1844.89,1839.81,1841.4,1140511111,-0.000336587
12/30/2013,1841.47,1842.47,1838.77,1841.07,1274366667,-0.000179211
12/31/2013,1842.61,1849.44,1842.41,1848.36,1284911111,0.003959654
1/2/2014,1845.86,1845.86,1827.74,1831.98,1711444444,-0.00886191
1/3/2014,1833.21,1838.24,1829.13,1831.37,1541261111,-0.000332973
1/6/2014,1832.31,1837.16,1823.73,1826.77,1830472222,-0.002511781
1/7/2014,1828.71,1840.1,1828.71,1837.88,1950972222,0.006081773
1/8/2014,1837.9,1840.02,1831.4,1837.49,2028966667,-0.000212201
1/9/2014,1839,1843.23,1830.38,1838.13,1989527778,0.000348301
1/10/2014,1840.06,1843.15,1832.43,1842.37,1853172222,0.002306692
1/13/2014,1841.26,1843.45,1815.52,1819.2,1995194444,-0.012576193
1/14/2014,1821.36,1839.26,1821.36,1838.88,1862927778,0.010817942
1/15/2014,1840.52,1850.84,1840.52,1848.38,2098777778,0.005166188
1/16/2014,1847.99,1847.99,1840.3,1845.89,1939616667,-0.001347126
1/17/2014,1844.23,1846.04,1835.23,1838.7,2014511111,-0.00389514
1/21/2014,1841.05,1849.31,1832.38,1843.8,2101372222,0.002773699
1/22/2014,1844.71,1846.87,1840.88,1844.86,1874538889,0.0005749
1/23/2014,1842.29,1842.29,1820.06,1828.46,2206805556,-0.008889563
1/24/2014,1826.96,1826.96,1790.29,1790.29,2565805556,-0.020875491
1/27/2014,1791.03,1795.98,1772.88,1781.56,2247333333,-0.004876305
1/28/2014,1783,1793.87,1779.49,1792.5,1909905556,0.006140686
1/29/2014,1790.15,1790.15,1770.45,1774.2,2202233333,-0.010209205
1/30/2014,1777.17,1798.77,1777.17,1794.19,1970838889,0.01126705
1/31/2014,1790.88,1793.88,1772.26,1782.59,2255383333,-0.006465313
2/3/2014,1782.68,1784.83,1739.66,1741.89,2625577778,-0.022831947
2/4/2014,1743.82,1758.73,1743.82,1755.2,2260227778,0.007641125
2/5/2014,1753.38,1755.79,1737.92,1751.64,2213494444,-0.002028259
2/6/2014,1752.99,1774.06,1752.99,1773.43,2125227778,0.012439771
2/7/2014,1776.01,1798.03,1776.01,1797.02,2097772222,0.013301906
2/10/2014,1796.2,1799.94,1791.83,1799.84,1840088889,0.001569265
2/11/2014,1800.45,1823.54,1800.41,1819.75,2055211111,0.011062094
2/12/2014,1820.12,1826.55,1815.97,1819.26,1847988889,-0.000269268
2/13/2014,1814.82,1830.25,1809.22,1829.83,1827505556,0.005810055
2/14/2014,1828.46,1841.65,1825.59,1838.63,1730416667,0.00480919
2/18/2014,1839.03,1842.87,1835.01,1840.76,1900616667,0.001158471
2/19/2014,1838.9,1847.5,1826.99,1828.75,2034205556,-0.006524479
2/20/2014,1829.24,1842.79,1824.58,1839.78,1891655556,0.006031442
2/21/2014,1841.07,1846.13,1835.6,1836.25,1891044444,-0.001918708
2/24/2014,1836.78,1858.71,1836.78,1847.61,2230294444,0.006186521
2/25/2014,1847.66,1852.91,1840.19,1845.12,1953088889,-0.001347687
2/26/2014,1845.79,1852.65,1840.66,1845.16,2064850000,2.16788E-05
2/27/2014,1844.9,1854.53,1841.13,1854.29,1970811111,0.00494808
2/28/2014,1855.12,1867.92,1847.67,1859.45,2176361111,0.002782736
3/3/2014,1857.68,1857.68,1834.44,1845.73,1904566667,-0.007378526
3/4/2014,1849.23,1876.23,1849.23,1873.91,2092094444,0.015267672
3/5/2014,1874.05,1876.53,1871.11,1873.81,1884994444,-5.33644E-05
3/6/2014,1874.18,1881.94,1874.18,1877.03,1866916667,0.001718424
3/7/2014,1878.52,1883.57,1870.56,1878.04,1980411111,0.000538084
3/10/2014,1877.86,1877.87,1867.04,1877.17,1678527778,-0.000463249
3/11/2014,1878.26,1882.35,1863.88,1867.63,1884666667,-0.005082118
3/12/2014,1866.15,1868.38,1854.38,1868.2,1817144444,0.0003052
3/13/2014,1869.06,1874.4,1841.86,1846.34,2039438889,-0.011701103
3/14/2014,1845.07,1852.44,1839.57,1841.13,1825255556,-0.002821799
3/17/2014,1842.81,1862.3,1842.81,1858.83,1589161111,0.009613661
3/18/2014,1858.92,1873.76,1858.92,1872.25,1627883333,0.007219595
3/19/2014,1872.25,1874.14,1850.35,1860.77,1827338889,-0.00613166
3/20/2014,1860.09,1873.49,1854.63,1872.01,1848633333,0.00604051
3/21/2014,1874.53,1883.97,1863.46,1866.52,2928172222,-0.002932677
3/24/2014,1867.67,1873.34,1849.69,1857.44,1893888889,-0.004864668
3/25/2014,1859.48,1871.87,1855.96,1865.62,1778088889,0.004403911
3/26/2014,1867.09,1875.92,1852.56,1852.56,1933805556,-0.007000354
3/27/2014,1852.11,1855.55,1842.11,1849.04,2074127778,-0.001900073
3/28/2014,1850.07,1866.63,1850.07,1857.62,1641955556,0.004640246
3/31/2014,1859.16,1875.18,1859.16,1872.34,1819055556,0.007924118
4/1/2014,1873.96,1885.84,1873.96,1885.52,1853438889,0.00703932
4/2/2014,1886.61,1893.17,1883.79,1890.9,1739811111,0.002853324
4/3/2014,1891.43,1893.8,1882.65,1888.77,1697555556,-0.001126448
4/4/2014,1890.25,1897.28,1863.26,1865.09,1990972222,-0.01253726
4/7/2014,1863.92,1864.04,1841.48,1845.04,2111966667,-0.010750151
4/8/2014,1845.48,1854.95,1837.49,1851.96,2067472222,0.003750596
4/9/2014,1852.64,1872.43,1852.38,1872.18,1838138889,0.010918162
4/10/2014,1872.28,1872.53,1830.87,1833.08,2088211111,-0.020884744
4/11/2014,1830.65,1835.07,1814.36,1815.69,2079700000,-0.009486765
4/14/2014,1818.18,1834.19,1815.8,1830.61,1728633333,0.008217262
4/15/2014,1831.45,1844.02,1816.29,1842.98,2075800000,0.00675731
4/16/2014,1846.01,1862.31,1846.01,1862.31,1752822222,0.010488448
4/17/2014,1861.73,1869.63,1856.72,1864.85,1856350000,0.001363898
4/21/2014,1865.79,1871.89,1863.18,1871.89,1468055556,0.003775103
4/22/2014,1872.57,1884.89,1872.57,1879.55,1786355556,0.004092121
4/23/2014,1879.32,1879.75,1873.91,1875.39,1714288889,-0.002213296
4/24/2014,1881.97,1884.06,1870.24,1878.61,1773238889,0.001716976
4/25/2014,1877.72,1877.72,1859.7,1863.4,1785011111,-0.008096412
4/28/2014,1865,1877.01,1850.61,1869.43,2241488889,0.00323602
4/29/2014,1870.78,1880.6,1870.78,1878.33,2026566667,0.004760809
4/30/2014,1877.1,1885.2,1872.69,1883.95,2099572222,0.00299202
5/1/2014,1884.39,1888.59,1878.04,1883.68,1898188889,-0.000143316
5/2/2014,1885.3,1891.33,1878.5,1881.14,1755311111,-0.001348424
5/5/2014,1879.45,1885.51,1866.77,1884.66,1518738889,0.001871206
5/6/2014,1883.69,1883.69,1867.72,1867.72,1848477778,-0.008988359
5/7/2014,1868.53,1878.83,1859.79,1878.21,2018305556,0.005616474
5/8/2014,1877.39,1889.07,1870.05,1875.63,1885233333,-0.001373648
5/9/2014,1875.27,1878.57,1867.02,1878.48,1680566667,0.001519489
5/12/2014,1880.03,1897.13,1880.03,1896.65,1669855556,0.009672714
5/13/2014,1896.75,1902.17,1896.06,1897.45,1619822222,0.000421796
5/14/2014,1897.13,1897.13,1885.77,1888.53,1567811111,-0.004701046
5/15/2014,1888.16,1888.16,1862.36,1870.85,1973688889,-0.009361779
5/16/2014,1871.19,1878.28,1864.82,1877.86,1763138889,0.00374696
5/19/2014,1876.66,1886,1872.42,1885.08,1480138889,0.003844802
5/20/2014,1884.88,1884.88,1868.14,1872.83,1670944444,-0.006498398
5/21/2014,1873.34,1888.8,1873.34,1888.03,1542855556,0.00811606
5/22/2014,1888.19,1896.33,1885.39,1892.49,1533222222,0.002362251
5/23/2014,1893.32,1901.26,1893.32,1900.53,1331266667,0.004248371
5/27/2014,1902.01,1912.28,1902.01,1911.91,1617233333,0.005987803
5/28/2014,1911.77,1914.46,1907.3,1909.78,1653583333,-0.001114069
5/29/2014,1910.6,1920.03,1909.82,1920.03,1505027778,0.00536711
5/30/2014,1920.33,1924.03,1916.64,1923.57,1813050000,0.001843721
6/2/2014,1923.87,1925.88,1915.98,1924.97,1393900000,0.000727813
6/3/2014,1923.07,1925.07,1918.79,1924.24,1592877778,-0.000379227
6/4/2014,1923.06,1928.63,1918.6,1927.88,1552177778,0.001891656
6/5/2014,1928.52,1941.74,1922.93,1940.46,1729594444,0.006525302
6/6/2014,1942.41,1949.44,1942.41,1949.44,1591277778,0.004627769
6/9/2014,1948.97,1955.55,1947.16,1951.27,1562322222,0.000938731
6/10/2014,1950.34,1950.86,1944.64,1950.79,1501311111,-0.000245994
6/11/2014,1949.37,1949.37,1940.08,1943.89,1505900000,-0.003537029
6/12/2014,1943.35,1943.35,1925.78,1930.11,1689155556,-0.007088878
6/13/2014,1930.8,1937.3,1927.69,1936.16,1443461111,0.003134536
6/16/2014,1934.84,1941.15,1930.91,1937.78,1625627778,0.000836708
6/17/2014,1937.15,1943.69,1933.55,1941.99,1650700000,0.002172589
6/18/2014,1942.73,1957.74,1939.29,1956.98,1702900000,0.007718886
6/19/2014,1957.5,1959.87,1952.26,1959.48,1640083333,0.001277479
6/20/2014,1960.45,1963.91,1959.17,1962.87,2409022222,0.001730051
6/23/2014,1962.92,1963.74,1958.89,1962.61,1509794444,-0.000132459
6/24/2014,1961.97,1968.17,1948.34,1949.98,1716500000,-0.006435308
6/25/2014,1949.27,1960.83,1947.49,1959.53,1725950000,0.004897486
6/26/2014,1959.89,1959.89,1944.69,1957.22,1543800000,-0.001178854
6/27/2014,1956.56,1961.47,1952.18,1960.96,2383661111,0.001910874
6/30/2014,1960.79,1964.24,1958.22,1960.23,1687416667,-0.000372267
7/1/2014,1962.29,1978.58,1962.29,1973.32,1771244444,0.006677788
7/2/2014,1973.06,1976.67,1972.58,1974.62,1584155556,0.000658788
7/3/2014,1975.88,1985.59,1975.88,1985.44,1110050000,0.005479535
7/7/2014,1984.22,1984.22,1974.88,1977.65,1489588889,-0.003923564
7/8/2014,1976.39,1976.39,1959.46,1963.71,1834683333,-0.00704877
7/9/2014,1965.1,1974.15,1965.1,1972.83,1588222222,0.00464427
7/10/2014,1966.67,1969.84,1952.86,1964.68,1758716667,-0.004131121
7/11/2014,1965.76,1968.67,1959.63,1967.57,1491461111,0.001470977
7/14/2014,1969.86,1979.85,1969.86,1977.1,1524955556,0.004843538
7/15/2014,1977.36,1982.52,1965.34,1973.28,1849300000,-0.001932123
7/16/2014,1976.35,1983.94,1975.67,1981.57,1883861111,0.004201127
7/17/2014,1979.75,1981.8,1955.59,1958.12,1878711111,-0.011834051
7/18/2014,1961.54,1979.91,1960.82,1978.22,1725588889,0.010264948
7/21/2014,1976.93,1976.93,1965.77,1973.63,1450644444,-0.002320268
7/22/2014,1975.65,1986.24,1975.65,1983.53,1605822222,0.005016138
7/23/2014,1985.32,1989.23,1982.44,1987.01,1594288889,0.001754448
7/24/2014,1988.07,1991.39,1985.79,1987.98,1779738889,0.000488171
7/25/2014,1984.6,1984.6,1974.37,1978.34,1466088889,-0.004849143
7/28/2014,1978.25,1981.52,1967.31,1978.91,1557400000,0.00028812
7/29/2014,1980.03,1984.85,1969.95,1969.95,1768500000,-0.004527745
7/30/2014,1973.21,1978.9,1962.42,1970.07,1915694444,6.09153E-05
7/31/2014,1965.14,1965.14,1930.67,1930.67,2329444444,-0.019999289
8/1/2014,1929.8,1937.35,1916.37,1925.15,2105366667,-0.002859111
8/4/2014,1926.62,1942.92,1921.2,1938.99,1707177778,0.00718905
8/5/2014,1936.34,1936.34,1913.77,1920.21,1923622222,-0.009685455
8/6/2014,1917.29,1927.91,1911.45,1920.24,1966194444,1.56233E-05
8/7/2014,1923.03,1928.89,1904.78,1909.57,1794733333,-0.005556597
8/8/2014,1910.35,1932.38,1909.01,1931.59,1612377778,0.011531392
8/11/2014,1933.43,1944.9,1933.43,1936.92,1547161111,0.002759385
8/12/2014,1935.73,1939.65,1928.29,1933.75,1450944444,-0.001636619
8/13/2014,1935.6,1948.41,1935.6,1946.72,1510011111,0.006707175
8/14/2014,1947.41,1955.23,1947.41,1955.18,1449700000,0.004345771
8/15/2014,1958.87,1964.04,1941.5,1955.06,1679655556,-6.13754E-05
8/18/2014,1958.36,1971.99,1958.36,1971.74,1465644444,0.008531707
8/19/2014,1972.73,1982.57,1972.73,1981.6,1475794444,0.005000659
8/20/2014,1980.46,1988.57,1977.68,1986.51,1433088889,0.002477796
8/21/2014,1986.82,1994.76,1986.82,1992.37,1466066667,0.002949897
8/22/2014,1992.6,1993.54,1984.76,1988.4,1278811111,-0.001992602
8/25/2014,1991.74,2001.95,1991.74,1997.92,1241044444,0.004787769
8/26/2014,1998.59,2005.04,1998.59,2000.02,1362194444,0.001051093
8/27/2014,2000.54,2002.14,1996.2,2000.12,1302416667,4.99995E-05
8/28/2014,1997.42,1998.55,1990.52,1996.74,1268000000,-0.001689899
8/29/2014,1998.45,2003.38,1994.65,2003.37,1255072222,0.003320412
9/2/2014,2004.07,2006.12,1994.85,2002.28,1566655556,-0.000544083
9/3/2014,2003.57,2009.28,1998.14,2000.72,1561100000,-0.000779112
9/4/2014,2001.67,2011.17,1992.54,1997.65,1706894444,-0.001534448
9/5/2014,1998,2007.71,1990.1,2007.71,1565722222,0.005035917
9/8/2014,2007.17,2007.17,1995.6,2001.54,1549494444,-0.003073153
9/9/2014,2000.73,2001.01,1984.61,1988.44,1601572222,-0.00654496
9/10/2014,1988.41,1996.66,1982.99,1995.69,1618016667,0.003646074
9/11/2014,1992.85,1997.65,1985.93,1997.45,1634272222,0.0008819
9/12/2014,1996.74,1996.74,1980.26,1985.54,1781427778,-0.005962602
9/15/2014,1986.04,1987.18,1978.48,1984.13,1542516667,-0.000710134
9/16/2014,1981.93,2002.28,1979.06,1998.98,1755727778,0.007484389
9/17/2014,1999.3,2010.74,1993.29,2001.57,1783011111,0.001295661
9/18/2014,2003.07,2012.34,2003.07,2011.36,1797411111,0.00489116
9/19/2014,2012.74,2019.26,2006.59,2010.4,2711233333,-0.000477289
9/22/2014,2009.08,2009.08,1991.01,1994.29,1860927778,-0.008013331
9/23/2014,1992.78,1995.41,1982.77,1982.77,1821861111,-0.005776492
9/24/2014,1983.34,1999.79,1978.63,1998.3,1841027778,0.007832477
9/25/2014,1997.32,1997.32,1965.99,1965.99,1818361111,-0.016168743
9/26/2014,1966.22,1986.37,1966.22,1982.85,1627466667,0.008575832
9/29/2014,1978.96,1981.28,1964.04,1977.8,1719133333,-0.002546839
9/30/2014,1978.21,1985.17,1968.96,1972.29,2195055556,-0.002785924
10/1/2014,1971.44,1971.44,1941.72,1946.16,2326994444,-0.013248559
10/2/2014,1945.83,1952.32,1926.03,1946.17,2229172222,5.13832E-06
10/3/2014,1948.12,1971.19,1948.12,1967.9,1978316667,0.01116552
10/6/2014,1970.01,1977.84,1958.43,1964.82,1865677778,-0.00156512
10/7/2014,1962.36,1962.36,1934.87,1935.1,2048816667,-0.015126068
10/8/2014,1935.55,1970.36,1925.25,1968.89,2467716667,0.01746163
10/9/2014,1967.68,1967.68,1927.56,1928.21,2413344444,-0.020661388
10/10/2014,1925.63,1936.98,1906.05,1906.13,2528077778,-0.011451035
10/13/2014,1905.65,1912.09,1874.14,1874.74,2418100000,-0.016467922
10/14/2014,1877.11,1898.71,1871.79,1877.7,2673338889,0.001578886
10/15/2014,1874.18,1874.18,1820.66,1862.49,3383777778,-0.008100336
10/16/2014,1855.95,1876.01,1835.02,1862.76,2818416667,0.000144967
10/17/2014,1864.91,1898.16,1864.91,1886.76,2490066667,0.012884107
10/20/2014,1885.62,1905.03,1882.3,1904.01,1850672222,0.009142657
10/21/2014,1909.38,1942.45,1909.38,1941.28,2215050000,0.019574477
10/22/2014,1941.29,1949.31,1926.83,1927.11,2089961111,-0.007299308
10/23/2014,1931.02,1961.95,1931.02,1950.82,2105138889,0.012303397
10/24/2014,1951.59,1965.27,1946.27,1964.58,1710211111,0.007053444
10/27/2014,1962.97,1964.64,1951.37,1961.63,1966033333,-0.001501593
10/28/2014,1964.14,1985.05,1964.14,1985.05,2029588889,0.011939051
10/29/2014,1983.29,1991.4,1969.04,1982.3,2077972222,-0.001385356
10/30/2014,1979.49,1999.4,1974.75,1994.65,1992305556,0.006230137
10/31/2014,2001.2,2018.19,2001.2,2018.05,2384605556,0.011731381
11/3/2014,2018.21,2024.46,2013.68,2017.81,1975244444,-0.000118927
11/4/2014,2015.81,2015.98,2001.01,2012.1,2197922222,-0.002829801
11/5/2014,2015.29,2023.77,2014.42,2023.57,2092550000,0.005700512
11/6/2014,2023.33,2031.61,2015.86,2031.21,2038761111,0.003775506
11/7/2014,2032.36,2034.26,2025.07,2031.92,2057933333,0.000349545
11/10/2014,2032.01,2038.7,2030.17,2038.26,1824966667,0.003120202
11/11/2014,2038.2,2041.28,2035.28,2039.68,1643511111,0.000696673
11/12/2014,2037.75,2040.33,2031.95,2038.25,1803694444,-0.00070109
11/13/2014,2039.21,2046.18,2030.44,2039.33,1919594444,0.000529866
11/14/2014,2039.74,2042.22,2035.2,2039.82,1792850000,0.000240275
11/17/2014,2038.29,2043.07,2034.46,2041.32,1751605556,0.000735359
11/18/2014,2041.48,2056.08,2041.48,2051.8,1897883333,0.005133933
11/19/2014,2051.16,2052.14,2040.37,2048.72,1883805556,-0.001501121
11/20/2014,2045.87,2053.84,2040.49,2052.75,1737938889,0.001967082
11/21/2014,2057.46,2071.46,2056.75,2063.5,2175788889,0.005236877
11/24/2014,2065.07,2070.17,2065.07,2069.41,1737811111,0.002864066
11/25/2014,2070.15,2074.21,2064.75,2067.03,1884966667,-0.001150086
11/26/2014,2067.36,2073.29,2066.62,2072.83,1525144444,0.002805958
11/28/2014,2074.78,2075.76,2065.06,2067.56,1391466667,-0.002542418
12/1/2014,2065.78,2065.78,2049.57,2053.44,2310561111,-0.006829306
12/2/2014,2053.77,2068.77,2053.77,2066.55,2048138889,0.006384409
12/3/2014,2067.45,2076.28,2066.65,2074.33,2007044444,0.003764729
12/4/2014,2073.64,2077.34,2062.34,2071.92,1893522222,-0.001161821
12/5/2014,2072.78,2079.47,2070.81,2075.37,1899788889,0.001665122
12/8/2014,2074.84,2075.78,2054.27,2060.31,2111661111,-0.007256537
12/9/2014,2056.55,2060.6,2034.17,2059.82,2205638889,-0.000237828
12/10/2014,2058.86,2058.86,2024.26,2026.14,2285800000,-0.016350943
12/11/2014,2027.92,2055.53,2027.92,2035.33,2176638889,0.004535718
12/12/2014,2030.36,2032.25,2002.33,2002.33,2309805556,-0.016213587
12/15/2014,2005.03,2018.69,1982.26,1989.63,2423327778,-0.006342611
12/16/2014,1986.71,2016.89,1972.56,1972.74,2754822222,-0.008489016
12/17/2014,1973.77,2016.75,1973.77,2012.89,2745761111,0.020352403
12/18/2014,2018.98,2061.23,2018.98,2061.23,2612988889,0.024015222
12/19/2014,2061.04,2077.85,2061.03,2070.65,3591961111,0.004570087
12/22/2014,2069.28,2078.76,2069.28,2078.54,1871955556,0.003810398
12/23/2014,2081.48,2086.73,2079.77,2082.17,1691083333,0.001746418
12/24/2014,2083.25,2087.56,2081.86,2081.88,787211111,-0.000139278
12/26/2014,2084.3,2092.7,2084.3,2088.77,964016667,0.003309509
12/29/2014,2087.63,2093.55,2085.75,2090.57,1362422222,0.000861751
12/30/2014,2088.49,2088.49,2079.53,2080.35,1355711111,-0.004888619
12/31/2014,2082.11,2085.58,2057.94,2058.9,1447816667,-0.010310765
1/2/2015,2058.9,2072.36,2046.04,2058.2,1504833333,-0.000339987
1/5/2015,2054.44,2054.44,2017.34,2020.58,2110622222,-0.018278107
1/6/2015,2022.15,2030.25,1992.44,2002.61,2477838889,-0.008893486
1/7/2015,2005.55,2029.61,2005.55,2025.9,2114155556,0.011629823
1/8/2015,2030.61,2064.08,2030.61,2062.14,2185561111,0.017888346
1/9/2015,2063.45,2064.43,2038.33,2044.81,1868966667,-0.008403891
1/12/2015,2046.13,2049.3,2022.58,2028.26,1920255556,-0.008093662
1/13/2015,2031.58,2056.93,2008.25,2023.03,2281833333,-0.002578565
1/14/2015,2018.4,2018.4,1988.44,2011.27,2432600000,-0.005813063
1/15/2015,2013.75,2021.35,1991.47,1992.67,2375955556,-0.009247888
1/16/2015,1992.25,2020.46,1988.12,2019.42,2253561111,0.0134242
1/20/2015,2020.76,2028.94,2004.49,2022.55,2191300000,0.00154995
